yummy,convenient,spicy,fattening,greasy,fast,cheap,tasty,expensive,healthy,disgusting,Like,Age,VisitFrequency,Gender,Cluster,PCA1,PCA2
0,0,0,1,0,0,0,1,0,0,1,9,57,2,0,3,-2.7826911794414886,-0.5201814912023385
1,1,0,1,0,1,1,1,0,0,0,8,43,0,1,1,1.2557602933808327,-0.2642787976816713
1,1,0,1,1,1,1,1,0,1,0,10,25,4,0,2,1.4275592824291037,-0.11829171016295048
1,1,0,1,0,1,1,1,0,1,0,1,61,0,0,1,2.4610628014935547,-0.7516142548739795
1,1,0,1,1,1,0,1,1,0,0,10,25,3,0,2,-0.23558512513435345,2.157405004425955
0,0,0,1,1,1,0,0,1,0,1,9,70,5,0,3,-4.131496585817644,-0.6838729826089688
0,1,0,1,1,1,1,0,0,0,0,1,54,0,1,2,-0.44790431225365024,-1.1237629518925691
1,1,1,1,0,1,1,1,0,0,0,10,60,0,1,1,1.0549092284052337,-0.8966633443579285
0,1,0,1,1,1,0,0,0,0,0,7,59,5,1,3,-1.5203180091607733,-0.6913330871590275
0,0,0,1,1,0,0,0,1,0,1,9,66,2,1,3,-4.91424601558519,0.368987684717566
1,1,0,1,0,0,1,0,0,1,0,3,51,4,1,1,0.586088293427325,-0.4559229699332245
1,1,0,1,0,1,0,1,1,0,0,0,57,3,0,1,0.8458472568264866,1.5534835578606967
0,1,0,1,1,1,1,0,0,0,0,1,61,0,0,2,-0.3102582623392283,-1.5917782005337073
1,1,0,1,1,0,0,1,1,1,0,2,31,3,0,2,0.2661826086314968,2.886011494732039
1,1,0,1,1,1,0,1,1,0,0,1,27,4,1,2,0.254778075841932,2.8333965139651385
1,1,0,1,1,1,1,1,0,0,0,2,36,4,1,2,1.2207252670014381,0.40946704454026367
0,1,0,1,1,1,0,0,1,0,1,9,45,2,0,3,-2.9005153441392197,0.2528976692409055
0,1,0,1,1,1,1,0,0,0,1,6,53,0,0,3,-1.6021772632912346,-1.8741207766418262
0,1,0,0,0,1,1,1,0,1,0,2,42,5,0,0,2.016340936067764,-1.526859066710367
0,1,0,1,1,1,1,1,0,0,0,8,50,5,0,2,0.03860007420766665,-1.2446090691709593
0,1,0,1,0,1,1,0,0,0,1,1,51,3,0,3,-0.7709917481146272,-1.962533851748195
0,0,0,1,1,1,0,0,1,0,1,7,36,2,1,3,-3.9505402804865715,0.6735021411881064
1,1,0,1,0,1,0,1,0,0,0,4,55,1,0,1,1.1279680233839067,0.3471286546453564
0,1,0,1,1,1,0,1,0,0,0,8,67,0,1,2,-0.6893870217411597,-0.20448933374022146
1,1,0,0,0,1,1,1,0,0,0,8,56,3,1,0,1.5735252195767604,-1.0813642362690437
0,1,0,1,1,1,1,0,0,0,0,8,70,5,0,3,-0.9449409624962164,-2.3438889809427152
0,0,1,1,1,1,1,1,0,0,1,9,58,5,0,3,-2.0675937923174996,-2.0236144715378894
0,0,0,1,1,1,0,0,1,0,1,9,44,2,1,3,-4.1412935134311635,0.3643616226687449
0,1,0,1,0,1,1,0,1,0,0,9,52,5,0,3,-1.008686801740619,-1.1305638636978301
1,1,0,1,1,1,1,0,0,0,0,6,61,5,0,2,0.06886921951520791,-1.3466559303255887
1,1,0,1,0,1,1,1,0,0,0,2,33,3,0,1,1.8960884822190602,-0.07792817215847309
1,1,0,1,1,1,1,1,0,0,0,3,30,3,0,2,1.3574080188913562,0.2533223668452613
0,0,0,1,1,0,0,0,1,0,1,9,37,0,1,3,-4.749699196352492,1.1738844804446875
1,1,0,1,1,1,0,1,1,0,0,2,26,0,1,2,0.23112903060843015,2.9319802805038786
0,1,1,1,0,1,0,0,1,0,0,8,65,5,0,3,-1.4953633387823793,-0.47404303020739497
1,1,0,1,0,1,1,1,0,0,0,10,38,3,0,1,1.264186565820279,-0.6233719769395566
1,1,0,1,0,1,1,1,0,0,0,0,29,4,0,1,2.0555559226393663,0.09753216433480187
0,1,1,1,0,1,0,0,1,0,1,9,62,2,0,3,-2.472165292847395,-0.5817641301163076
0,1,0,1,0,1,1,1,0,0,0,3,21,4,1,1,0.8767065636973073,-0.22789827578423502
0,1,0,1,0,1,1,0,0,0,0,6,35,5,0,1,-0.14578112258858494,-1.6502721808320906
1,0,0,1,1,1,1,1,1,0,1,10,27,0,1,3,-1.8732406541223607,1.0297780019526706
0,0,0,1,1,1,0,0,1,0,1,9,19,2,1,3,-4.019894425116729,1.0042859460913023
1,1,0,1,1,1,0,1,0,0,0,10,29,0,1,2,0.1614350533470621,1.3263264619987856
1,1,0,1,0,1,0,0,1,0,0,2,29,4,1,1,-0.2400127880340956,1.8360377598404534
1,1,0,1,1,1,1,1,0,0,0,3,29,4,1,2,1.1787642493874932,0.5364634875865083
1,1,0,1,0,1,1,1,0,0,0,2,31,4,0,1,1.893938470890238,-0.058026516563145794
1,1,0,1,1,1,1,1,0,0,0,0,55,3,0,2,1.4638672176028817,-0.2300548540410817
1,1,0,1,1,1,1,1,0,0,0,1,36,0,1,2,1.3441257829193325,0.5868185731662444
0,1,0,1,1,1,1,1,0,0,1,0,48,5,0,2,-0.295068797493976,-1.0021627052435627
1,1,0,1,1,1,1,1,0,0,0,1,23,0,0,2,1.5788911034853021,0.6307427832631526
1,1,0,1,1,1,1,1,0,0,0,10,35,3,1,2,0.6298210701920982,0.04889736765907114
0,1,0,1,0,1,1,0,0,0,1,8,29,2,1,3,-1.3556057430403186,-1.4445482913595458
0,1,0,1,1,1,1,1,0,0,1,8,52,0,0,3,-0.8628050583902953,-1.3655480856953575
1,1,0,1,1,1,1,1,0,0,0,3,32,4,1,2,1.164196358789761,0.45967256877580137
0,1,0,1,0,1,1,0,0,0,0,2,39,4,0,1,0.1504680110430294,-1.5126383122529363
1,1,0,1,0,1,1,1,0,0,0,2,55,3,0,1,1.7892572845023575,-0.6410615767703236
1,1,0,1,0,1,1,1,0,0,0,0,41,4,1,1,1.825646565605974,0.07920492717479614
0,1,0,1,1,1,1,0,0,0,1,9,55,2,0,3,-1.8634713541703034,-2.1444464056088
1,1,0,1,0,1,1,1,0,0,0,10,29,3,0,1,1.3078902376134758,-0.3929992205074359
1,1,0,0,0,1,1,1,0,1,0,2,35,4,1,0,2.708757810081574,-0.3650559686298889
1,1,0,0,0,1,1,1,1,1,0,10,44,4,1,0,1.5049360274802253,0.09851629443923203
0,1,0,1,0,1,1,1,0,1,0,0,60,0,0,1,1.7236705418338647,-1.3363304735858683
1,1,0,1,0,1,0,1,1,0,0,10,40,3,0,1,0.1688710134604348,1.4668084226673208
0,1,1,1,1,1,0,0,0,0,0,9,45,5,0,3,-1.3989964099840095,-0.8190479108741352
0,1,0,1,1,1,1,0,0,0,0,5,37,5,0,2,-0.5568358788952023,-1.3426417714887244
1,1,0,0,0,1,1,1,1,1,0,10,30,4,1,0,1.5729195169363086,0.4568739155558643
1,1,0,1,0,1,0,1,0,0,0,0,53,3,1,1,1.2461293283865909,0.8333039280933145
0,1,0,1,1,1,0,0,1,0,1,9,33,3,1,3,-3.025743514784731,0.8176054922880779
0,1,0,1,0,1,0,0,0,0,0,4,37,0,1,1,-0.6490232408647769,-0.12183311632367473
1,1,0,1,1,1,1,1,0,0,0,3,33,3,1,2,1.1712023336511606,0.46536788611737634
1,1,0,1,0,0,1,1,0,1,0,10,37,4,0,1,1.1804620071843002,-0.16433790645020532
1,1,0,1,1,1,0,0,0,0,0,0,57,0,1,2,-0.10142606819757259,0.5440944418525268
0,0,0,1,1,1,1,0,0,0,1,9,53,2,0,3,-2.927755765287208,-2.2962219173268803
1,1,0,1,0,1,0,1,0,1,0,2,46,1,0,1,1.9129799405238208,0.5788360672718748
0,1,0,1,1,1,0,1,1,0,1,8,62,0,1,3,-2.168606113653223,0.8086929684991239
1,1,0,1,0,1,1,1,0,0,0,10,53,3,0,1,1.1913471128316182,-1.0073265709930912
0,1,0,1,0,1,1,0,0,0,1,4,53,5,1,3,-1.2039236336361596,-1.944023042632347
1,1,0,1,1,1,1,1,0,1,0,3,35,3,0,2,1.9225309218912139,0.022307423331004373
0,1,0,0,1,1,0,0,1,0,1,6,52,5,1,3,-2.49739414436433,0.034777608893983555
1,1,0,1,1,1,1,1,0,0,0,2,23,3,0,2,1.4673525259613847,0.484683544915649
0,1,0,1,1,1,0,0,1,0,1,8,57,2,0,3,-2.8828341441881613,-0.0020836384898505872
1,0,0,1,1,1,0,1,1,0,0,3,29,4,0,2,-0.8091979194467919,2.1860319373924835
1,1,1,1,1,1,0,1,1,1,0,8,35,5,0,2,0.46704544786082736,1.7473140789695993
0,0,0,1,1,1,0,0,1,0,1,7,44,0,1,3,-3.965664111959237,0.5313109382498425
0,1,0,1,1,0,1,0,0,0,1,9,57,0,0,3,-2.5155807088848285,-1.5652963042649781
1,1,0,1,0,1,0,1,1,0,0,3,49,3,1,1,0.48519888341868195,1.8905486769025226
1,1,1,0,0,1,1,1,0,1,0,3,63,3,1,0,2.542305846983587,-1.1955325598215227
1,1,0,1,1,1,1,1,0,0,0,3,50,4,1,2,1.076789015203368,-0.0010729440884401208
1,1,0,1,1,1,1,1,0,0,0,2,69,3,1,2,1.072340408820361,-0.40394077209903495
1,1,0,0,0,1,0,1,1,1,0,10,55,4,1,0,0.9184128153994421,0.8469199780161752
0,1,0,0,0,1,1,0,0,0,0,1,44,4,0,0,0.6186192230234936,-1.9788887289975863
0,1,0,1,0,1,1,0,0,1,0,0,65,5,0,1,0.7536592661487583,-2.208117242696476
1,1,0,1,1,0,0,1,1,0,1,2,30,0,0,2,-1.2337812308194316,2.8823088952911395
0,1,0,1,0,1,0,0,0,0,0,5,70,5,0,1,-0.7728946971092382,-1.4640134802287308
0,0,0,1,1,0,0,0,1,0,1,5,67,0,0,3,-4.419929258319404,0.3258683243030824
0,1,1,1,1,1,0,1,1,0,0,8,60,0,1,3,-1.1742854493231858,0.9932221646911336
1,1,0,1,1,1,0,1,1,0,0,1,31,0,0,2,0.4544397699299936,2.5673413452486167
1,1,0,1,1,1,1,1,0,1,0,2,50,4,0,2,1.9137822928505628,-0.34075709348893596
0,1,0,1,1,1,0,0,1,0,1,9,66,5,0,3,-3.0380763935052753,-0.3785156332694748
1,1,0,1,1,1,1,1,0,1,0,2,24,3,1,2,1.8802614884490882,0.6448929312318232
1,1,0,1,1,1,0,0,0,0,0,2,50,3,0,2,-0.08328786869297128,0.236195208468446
1,1,0,1,0,1,1,1,0,0,0,8,42,4,0,1,1.3848062979799662,-0.6526874239415001
1,1,0,1,1,1,1,1,0,1,0,10,23,4,0,2,1.4372712094942584,-0.06709776428914585
1,1,0,1,1,1,0,1,1,0,0,2,24,3,0,2,0.37689293713411803,2.6004609174594293
1,1,0,1,0,1,1,1,0,0,0,2,57,3,1,1,1.607907562794739,-0.40341908456130643
0,1,0,1,0,1,0,0,1,0,0,9,64,2,1,3,-1.7361179568145124,-0.025043844139535375
0,0,0,0,0,1,1,1,0,0,0,0,63,3,0,0,0.42659604451076266,-1.9973855615663572
1,1,1,1,1,1,1,1,0,0,1,4,62,5,0,2,0.1849434889784382,-0.9996255089723934
1,1,0,1,1,1,0,1,1,0,0,10,19,4,0,2,-0.21831128233286598,2.2796945517688916
1,1,0,1,0,1,0,1,1,0,0,10,22,0,0,1,0.2918641722287585,2.0214308063669946
1,1,0,1,1,0,1,1,0,0,1,0,20,0,0,2,0.052287554485005536,1.1012690142036226
1,1,0,1,0,1,1,1,0,0,0,0,32,3,0,1,2.052849970435611,0.052033535802572264
1,1,0,1,0,1,1,1,0,1,0,1,22,0,0,1,2.650445379264073,0.24666768966521024
0,1,0,1,1,1,0,0,1,0,1,5,28,5,0,3,-2.549738729899387,0.802898808381099
1,1,0,0,0,1,1,1,0,1,1,3,47,3,0,0,1.8070303208824074,-1.2081526812321124
0,1,0,1,0,1,1,0,0,0,0,8,63,3,1,1,-0.5815675440392354,-2.1199311394497213
1,1,0,1,1,1,0,1,1,1,1,7,44,0,1,2,-0.5976423015278438,1.8810863292065538
1,1,0,1,1,1,0,1,0,0,0,0,27,5,0,2,1.0430027065046636,1.454046193518097
0,1,0,1,1,1,1,0,0,0,0,5,22,3,1,2,-0.6319103437610514,-0.6072661587954132
0,1,0,1,1,1,1,1,0,0,0,5,66,2,0,2,0.2243487598943192,-1.4037366627897496
0,1,0,1,1,1,1,1,0,0,0,0,68,0,1,2,0.4464867266845884,-0.8425977524634201
0,1,1,1,1,1,1,1,1,0,1,9,59,2,1,3,-1.6870014092008092,-0.35212471836683884
1,1,0,1,1,0,1,1,0,0,0,2,20,3,0,2,0.815799112121793,1.1292339303870276
1,1,0,1,1,1,0,1,1,0,0,2,39,4,0,2,0.29219154575148026,2.1852140331274175
0,1,0,1,1,1,1,0,0,0,1,8,24,0,0,3,-1.6132598455304636,-1.2361732964958025
0,1,0,1,0,1,1,0,0,0,0,2,49,4,1,1,-0.06972941892520822,-1.4797716035391375
0,1,0,1,1,0,0,0,1,0,1,4,42,0,1,3,-3.3202188641233863,1.509780910912418
1,1,0,1,1,1,1,1,0,0,0,3,20,0,0,2,1.4415534693990608,0.6031689670497165
0,0,0,1,1,0,0,0,1,0,1,9,27,5,0,3,-4.588811458354139,0.984556320338502
0,1,0,1,1,1,1,0,0,0,1,6,22,2,0,3,-1.4753662705692892,-1.1431991961548094
0,1,0,1,1,1,1,0,0,0,1,9,26,5,1,3,-1.9298720215499534,-1.2071746231912435
1,1,1,0,0,1,1,1,0,1,0,3,58,4,1,0,2.554723726252497,-1.0988399854154887
0,0,0,1,1,0,0,0,1,0,1,9,35,5,1,3,-4.799296961257222,1.0686169749261054
0,1,0,1,1,1,1,1,0,0,0,8,28,4,1,2,-0.014344584324117511,-0.3613469361978094
0,1,0,1,1,1,1,0,0,0,0,7,60,2,0,3,-0.7848427496465251,-1.9418600132261885
0,1,0,1,1,1,0,0,0,0,0,9,61,0,0,3,-1.4509879742975538,-0.9792667547474104
1,1,0,1,0,1,0,1,1,0,0,2,59,3,1,1,0.5125920104348947,1.686761315045571
0,1,0,1,1,1,1,0,0,0,0,0,64,0,0,2,-0.24887339059497374,-1.6163867518323427
0,1,0,1,1,1,0,1,1,0,1,8,19,2,0,3,-1.811885763897885,1.5579417861461464
0,1,1,0,0,1,1,1,0,0,0,5,69,0,0,0,1.1608844447315447,-2.2079041800455865
0,1,0,0,1,1,0,1,0,0,0,1,44,3,1,0,0.3348619280214615,0.26519282598538974
1,1,0,1,1,1,1,1,0,0,0,1,29,4,0,2,1.5023075687139305,0.3519917845278293
0,1,0,1,1,1,1,0,0,0,0,8,27,0,1,2,-0.848462633267968,-0.7979212551807073
1,1,0,1,1,1,1,1,0,0,1,10,26,0,1,2,-0.24189234033546614,0.1469404728836438
0,1,0,1,1,1,1,0,0,0,0,4,59,5,0,3,-0.5877143142699182,-1.8535928085885038
1,1,0,1,1,1,0,0,1,0,0,6,40,5,1,2,-1.08639696623782,1.6210912849128638
1,1,0,1,0,1,1,1,1,0,1,10,32,5,1,1,-0.40553823398962374,0.6416591557625584
0,1,0,0,0,1,1,0,0,0,1,6,49,0,0,0,-0.6889795502761111,-2.4688227921715256
1,1,0,1,0,0,0,1,1,0,0,1,58,0,1,1,-0.03713475294593452,2.4261769929906496
1,1,0,1,0,1,1,1,0,1,0,10,44,4,0,1,1.8125915668935826,-0.9112761836691932
0,1,0,1,0,1,0,0,0,0,1,5,54,0,1,3,-1.7585302807632708,-0.8353705458060652
1,1,0,1,1,1,1,1,0,0,0,0,31,4,0,2,1.5685484039907622,0.35298020616609627
1,1,0,1,0,1,1,1,0,0,0,8,45,0,0,1,1.4176861609581415,-0.6043091816382978
0,1,0,1,0,1,1,1,0,0,0,0,50,0,1,1,1.0111896618544307,-0.6884942273042779
1,1,0,1,1,1,0,1,1,0,0,0,23,3,1,2,0.3620166307082053,3.0192590635032968
0,1,0,1,0,1,0,0,1,0,1,6,45,5,0,3,-2.23094728071174,0.008925913236589107
0,1,0,0,1,1,0,1,1,0,0,2,30,4,1,0,-0.23746529533067695,1.651479748909287
1,1,0,1,1,1,1,1,0,0,1,10,31,0,1,2,-0.2661721579983531,0.018955608199132324
0,1,0,1,1,1,1,1,0,0,1,1,40,0,0,2,-0.2728641596054593,-0.693107837868029
1,1,0,0,0,1,1,1,0,1,0,3,63,3,1,0,2.508700007221397,-1.1026612880967477
1,1,0,1,0,1,1,1,0,1,0,2,62,0,0,1,2.3802540756189905,-0.8293935953229533
1,1,0,1,1,1,0,1,1,0,0,10,22,1,1,2,-0.3689311523911312,2.5856169418764385
1,1,0,0,0,1,1,1,0,1,0,2,45,3,0,0,2.84369790779224,-0.8785698458032565
1,1,1,1,1,1,0,1,1,0,0,8,54,0,0,2,-0.15531088795100334,1.5204631233905876
0,0,0,0,0,0,0,0,0,0,0,9,70,2,0,3,-2.3647593066132737,-1.6045239899450083
1,1,0,1,1,1,1,1,0,0,1,8,40,3,1,2,-0.19355612028950672,-0.20092928404427732
0,1,0,1,1,1,1,0,0,0,0,4,43,0,1,2,-0.6223470004212592,-0.9987433521228585
1,1,0,1,1,1,0,1,1,1,0,1,43,4,1,2,0.7664853799834382,2.320814868144956
0,1,0,1,1,1,0,1,1,0,1,5,47,5,0,3,-1.755580270966022,0.9038967756136645
0,1,0,1,1,1,1,0,0,0,0,7,29,5,0,2,-0.6698936953185566,-1.242230723017649
1,1,0,1,1,1,1,1,0,0,0,3,66,4,0,2,1.1707313933245933,-0.6994609491616988
0,1,0,1,1,1,0,0,1,0,1,4,22,0,1,3,-2.5569782890345154,1.4539609029897926
1,1,0,0,0,1,1,1,0,1,0,2,64,0,0,0,2.7870204158552006,-1.2710354607689685
1,1,0,1,1,1,0,1,1,0,0,8,38,3,1,2,-0.31844492101634975,2.21784552935319
1,1,0,0,0,0,0,0,0,0,0,4,54,0,1,0,-0.16301667252029794,0.28282544999830994
0,0,0,1,1,1,0,0,1,0,1,9,42,5,1,3,-4.16716740154794,0.3216786977071175
0,1,0,1,1,1,1,0,0,0,0,7,68,0,0,3,-0.7999665811191905,-2.0840512161644527
0,1,1,1,1,1,1,0,0,0,1,9,65,2,0,3,-1.878425149733887,-2.4932874067025983
1,1,0,1,1,1,1,1,0,1,0,2,18,3,0,2,2.0810350642870157,0.5096383307704152
0,1,0,1,0,1,1,1,0,0,0,2,53,0,0,1,1.0163540412151886,-1.15848631922195
1,1,0,1,0,1,0,1,1,0,0,1,42,3,0,1,0.8427339474731608,1.88525578440216
1,1,0,1,0,1,0,1,0,0,0,10,30,3,0,1,0.7699266608584671,0.6113741924385305
1,1,0,1,0,1,1,1,0,1,0,1,53,5,1,1,2.2689630231418265,-0.4144634846883258
1,1,0,1,1,1,1,1,0,0,0,3,27,3,1,2,1.2003381148466248,0.6189497237387902
1,1,0,1,1,1,1,1,0,0,0,2,23,4,1,2,1.2838527929249441,0.7422276927199937
0,0,0,0,0,0,0,0,1,0,1,9,40,5,1,3,-3.9298029200352955,0.24354220296428442
1,0,0,1,0,1,1,1,0,0,0,2,60,0,1,1,0.5549291491968783,-0.5893025901284661
0,1,0,1,1,1,0,0,1,0,0,8,59,4,1,3,-2.136904845181042,0.39918079520519206
0,0,0,1,1,0,0,0,1,0,1,6,49,3,1,3,-4.615698286899392,0.9293910369026425
0,1,0,1,1,1,0,0,1,0,1,8,44,3,1,3,-3.003206351301096,0.588221157494224
0,0,0,1,1,1,0,0,1,0,1,7,62,2,1,3,-4.0767953323335835,0.007980844828646404
1,1,0,1,0,1,0,1,1,0,0,8,37,3,0,1,0.33534442874214054,1.6479640765021708
1,1,0,1,1,1,1,1,0,0,0,2,26,3,0,2,1.4527846353636524,0.40789262610494204
0,1,0,1,1,1,1,1,0,0,1,7,58,5,0,3,-0.8752977692136572,-1.6234090071970861
1,1,0,1,1,0,0,1,1,1,0,10,30,4,0,2,-0.34844546496579676,2.462857237293892
0,1,0,1,1,1,1,0,0,0,0,0,51,0,0,2,-0.18574586467146761,-1.2836261036526129
0,1,0,1,0,1,0,0,1,0,0,2,60,3,1,1,-1.1968867046842724,0.411328329914097
1,1,0,1,0,0,0,1,1,0,0,2,35,3,0,1,0.13465162542189188,2.580011694109077
1,1,1,1,0,1,1,1,0,0,0,1,60,4,0,1,1.8626741305496708,-0.8410276359460159
0,1,0,1,0,1,1,0,0,0,0,9,65,5,0,1,-0.519318315591867,-2.574728471475374
0,1,0,1,0,1,1,1,0,0,0,1,58,0,0,1,1.0680269858942883,-1.23428881639439
0,0,0,1,1,1,1,0,0,0,1,9,49,2,1,3,-3.079969705799362,-1.904997587496449
1,1,0,1,1,1,1,1,0,0,0,0,58,0,0,2,1.4848851421870801,-0.21296890201635665
1,1,0,1,1,0,1,1,0,0,0,2,26,0,0,2,0.8222491461082593,1.0695289636010457
1,1,0,1,1,1,1,0,0,0,0,8,59,0,1,2,-0.1856524807761902,-0.9545288300007185
1,1,1,1,1,1,0,1,0,0,1,4,28,3,0,2,-0.15933748734840802,0.9632265373221084
0,1,0,1,1,1,0,1,0,0,0,0,24,0,0,2,0.29867930353802596,1.0248030045603278
1,1,0,1,1,1,0,1,1,0,0,2,36,1,1,2,0.17070745688867933,2.6447182608563784
0,0,1,1,1,0,1,0,0,1,1,9,66,5,1,3,-3.241219645047497,-2.062164882153069
0,1,0,0,0,1,1,0,0,0,0,8,58,0,1,0,-0.10522364389305346,-2.288517323501988
0,1,0,1,1,1,1,1,0,0,0,4,31,3,0,2,0.4583983074825379,-0.4869525327645749
1,1,0,1,0,1,1,1,0,0,0,3,27,1,1,1,1.7013575832180279,0.37489231659064587
1,1,0,1,1,1,1,1,1,0,1,3,20,4,1,2,-0.2810309883942601,1.6520336815734629
1,1,0,0,0,1,0,1,1,1,0,10,37,4,1,0,1.0058201589858353,1.3076654908804166
1,1,0,1,0,1,1,1,0,0,0,0,34,3,0,1,2.043138043370456,0.0008395899287676361
0,0,0,1,1,1,1,0,0,0,1,9,47,2,1,3,-3.070257778734207,-1.8538036416226449
1,1,0,1,1,1,1,1,0,0,0,3,25,0,0,2,1.417273651736174,0.4751841023652048
0,1,1,1,1,1,0,1,1,0,1,9,67,5,1,3,-2.29454254586579,0.3791930131853793
1,1,0,0,0,0,1,1,0,0,0,3,57,3,0,0,1.4539495579592563,-0.5671263430677383
1,1,0,1,0,1,1,1,0,0,0,2,48,4,0,1,1.8113870908364225,-0.49317505649048493
1,1,0,0,0,1,1,1,0,1,0,2,64,3,0,0,2.75143460067327,-1.3649123316044003
0,1,0,1,1,1,0,0,1,0,1,9,38,0,0,3,-2.8427997226232242,0.4946610603561764
0,1,0,1,1,0,0,0,1,0,1,6,44,5,1,3,-3.541146007842399,1.1977607786220839
1,1,0,1,0,1,1,1,0,0,0,2,47,3,0,1,1.8281049927629767,-0.43628579327510536
0,1,0,1,1,1,1,1,1,0,0,7,53,0,0,2,-0.39320137415045264,-0.0013522094793943624
1,1,1,0,0,1,1,1,0,0,0,10,37,3,1,0,1.547488841773948,-0.7922577572168178
1,0,0,1,1,1,0,1,1,0,0,10,25,0,1,2,-1.4456334427769457,2.3371488557523237
0,1,0,1,0,1,0,1,1,0,0,3,21,1,1,1,-0.17331124641545165,2.007352940531879
0,1,0,1,1,0,0,0,1,0,1,9,60,2,0,3,-3.639476101565204,0.4367025418480427
0,1,0,1,0,1,0,0,1,1,0,5,48,5,0,1,-0.6291567908020493,0.10749380515118818
0,1,0,1,1,1,0,0,1,0,0,7,38,5,0,3,-1.799200992406443,0.6687708660309128
1,1,0,1,1,1,0,1,1,0,0,2,24,3,1,2,0.20525514249165433,2.889297355542251
0,1,0,1,1,1,0,0,1,0,0,2,26,3,1,2,-1.5090795361600904,1.5882673974738744
1,1,0,1,1,1,0,1,1,0,0,3,40,4,0,2,0.2113828198769161,2.1074346926784435
1,1,0,1,0,1,0,1,1,0,0,1,62,3,1,1,0.5739768821791492,1.6621527637469355
1,1,0,1,0,1,1,1,0,0,0,0,26,0,1,1,1.9459337721705423,0.58832868234224
0,1,0,1,0,1,1,1,0,0,0,8,65,3,0,1,0.46678008959040873,-1.8726210703726385
0,1,0,1,1,0,0,1,1,0,0,1,50,3,1,2,-1.3293694369849494,2.181222334194672
0,0,0,0,0,1,1,0,0,0,0,8,26,2,0,0,-0.8759152311781263,-2.023804665752776
0,1,0,1,1,1,1,0,0,0,0,5,44,0,0,2,-0.5315179316533597,-1.3653591306546542
0,1,0,1,0,1,0,0,0,0,0,8,48,4,1,3,-1.0536976426669826,-0.7372984497917953
0,1,0,1,1,1,0,0,1,0,1,8,29,3,0,3,-2.7587291036699715,0.6833393134649368
0,1,0,1,1,1,0,0,0,0,0,7,60,5,0,3,-1.3535361780508872,-1.005766498178752
1,1,1,1,0,1,1,1,0,1,0,10,18,1,1,1,1.8364004790422523,0.04408714988374554
0,1,0,1,1,1,1,0,0,0,1,6,37,5,0,3,-1.5837915387398804,-1.621030661043776
1,1,0,1,0,1,1,0,1,0,1,6,55,5,0,3,-0.9281983172808281,-0.61451864285444
0,1,0,1,1,1,1,0,0,0,0,1,39,0,0,2,-0.20342706462252566,-1.0286447959218565
1,1,0,1,0,1,0,1,1,1,0,3,55,3,1,1,1.0454658228859621,1.6339367604513635
1,1,1,1,1,1,1,1,0,0,0,0,18,0,1,2,1.5410917286099028,1.0068751818177823
1,1,0,1,0,1,0,1,1,0,0,10,21,4,0,1,0.2492723821854284,1.9218586181899875
1,1,0,1,0,1,0,1,1,1,0,1,31,3,1,1,1.313914472351793,2.3526288459611617
1,1,0,1,0,1,1,1,0,1,0,2,28,3,0,1,2.509771020544691,-0.052973386303707
1,1,0,1,1,1,0,1,1,0,0,3,39,3,1,2,0.05646292716100667,2.453160393976645
0,1,0,1,0,1,1,1,0,0,0,0,51,0,1,1,1.0063336983218534,-0.7140912002411801
1,1,0,1,1,1,1,1,0,1,0,10,18,4,0,2,1.4615510271571455,0.06088710039536564
0,1,0,1,0,1,1,0,0,0,1,9,44,2,0,3,-1.3327601637285027,-2.1695216910079735
0,1,1,1,1,1,1,0,0,0,1,7,66,2,1,3,-1.9030133832249545,-2.1256832065325355
0,1,0,1,1,1,1,0,0,0,1,6,34,5,0,3,-1.5692236481421484,-1.5442397422330691
1,1,0,1,0,1,1,1,0,0,0,0,53,0,0,1,1.9864605514334164,-0.39162602503694416
0,0,0,1,1,1,0,0,1,0,0,6,42,5,1,3,-2.9883062170192876,0.7044323222863121
1,1,0,1,1,1,1,1,0,0,0,2,38,0,0,2,1.4300988881546544,0.19460582169754637
1,1,0,1,1,1,1,1,0,0,0,2,29,3,0,2,1.4382167447659204,0.33110170729423516
0,1,0,1,1,1,0,1,0,0,0,8,57,0,1,2,-0.6408273864153858,0.051480395628801606
1,1,0,1,0,1,1,1,1,1,0,10,26,4,1,1,1.1758651037652534,0.9497097268756841
1,1,0,1,0,1,0,1,1,0,0,2,30,4,0,1,0.813190809128126,2.1089448018544386
0,1,0,1,0,1,1,1,0,0,1,0,46,0,1,1,0.07961061848204862,-0.8123128575996486
0,1,0,1,0,1,1,0,0,0,0,8,61,0,1,1,-0.5362698017921501,-1.9748603227404846
1,1,0,1,0,1,1,1,0,0,0,8,39,4,1,1,1.2277363939352348,-0.2870600670479713
1,1,0,1,0,1,1,1,0,0,0,2,62,0,1,1,1.6192135603137827,-0.437527078410386
1,1,0,1,0,1,1,1,1,1,0,3,43,3,0,1,1.8084827931417857,0.622293611728501
1,1,0,1,1,1,1,1,0,0,0,2,36,3,0,2,1.4042250000378786,0.15192289673591902
1,1,0,0,1,1,1,1,0,0,0,2,60,0,0,0,1.7397459577393162,-0.7589755024865146
0,1,0,1,0,1,1,0,0,0,0,7,54,5,0,1,-0.31399719204954213,-2.1887970341453054
0,1,0,1,0,1,1,1,0,0,0,8,48,4,1,1,0.36583173660778384,-1.1799283826409548
1,1,0,1,1,1,1,1,0,0,0,1,20,3,1,2,1.3862353842586401,0.9024932693212494
